Year,Quarter,State,District,Count,Amount,Average Transaction
2021,Q3,Haryana,Gurugram,47680658,55914389975.07391,1172.6849485817481
2021,Q3,Haryana,Faridabad,19367342,30608591108.260963,1580.422915455356
2021,Q3,Haryana,Rewari,7225396,12146892237.73043,1681.1386168634122
2021,Q3,Haryana,Sonipat,7173052,14357121849.97747,2001.5360058699519
2021,Q3,Haryana,Panipat,6120958,12577188571.756681,2054.774525777939
2021,Q3,Haryana,Palwal,5875612,10372287086.183144,1765.3117813400788
2021,Q3,Haryana,Hisar,5215891,12437366867.171387,2384.5143365095987
2021,Q3,Haryana,Mewat,5054460,11174788500.58817,2210.8768296886647
2021,Q3,Haryana,Rohtak,4615616,10168683402.047003,2203.104288148538
2021,Q3,Haryana,Karnal,4403307,8835919266.381252,2006.655285761645
2021,Q4,Haryana,Gurugram,56754843,69593103272.65858,1226.2055464175733
2021,Q4,Haryana,Faridabad,23169872,38292223252.23201,1652.673059748971
2021,Q4,Haryana,Sonipat,8588386,18170993284.93904,2115.7634606710785
2021,Q4,Haryana,Rewari,8487387,15492946892.608118,1825.4083256257925
2021,Q4,Haryana,Panipat,7419868,16276012822.879314,2193.571748564707
2021,Q4,Haryana,Palwal,7384842,13860018394.657875,1876.8198960326945
2021,Q4,Haryana,Mewat,6907605,14906046920.126253,2157.918253884849
2021,Q4,Haryana,Hisar,6193863,16081687128.153656,2596.3905123755007
2021,Q4,Haryana,Rohtak,5544335,13098837015.96527,2362.562330011673
2021,Q4,Haryana,Karnal,5416815,11527031601.801613,2128.009097929616
2022,Q1,Haryana,Gurugram,63282822,77508209556.89508,1224.790663679554
2022,Q1,Haryana,Faridabad,25918817,42896865210.61576,1655.0471887129634
2022,Q1,Haryana,Sonipat,9614092,19484490398.321857,2026.6594493085627
2022,Q1,Haryana,Rewari,9346086,16678823765.176477,1784.57846045676
2022,Q1,Haryana,Panipat,9264902,19020193908.564423,2052.9298538251587
2022,Q1,Haryana,Mewat,8788025,17806136968.70603,2026.1818746198414
2022,Q1,Haryana,Palwal,8401353,15280812571.295765,1818.8513887341437
2022,Q1,Haryana,Hisar,7216543,18068574001.484863,2503.771404325432
2022,Q1,Haryana,Rohtak,6268896,14421297234.32816,2300.452461538389
2022,Q1,Haryana,Karnal,6097787,12324299904.907103,2021.1102658894288
2022,Q2,Haryana,Gurugram,79880852,92145454120.45724,1153.53619563869
2022,Q2,Haryana,Faridabad,30409719,48406473821.004944,1591.809310076326
2022,Q2,Haryana,Sonipat,11943138,22987659569.928093,1924.7587669110155
2022,Q2,Haryana,Rewari,11224593,19046645607.857338,1696.8673704122134
2022,Q2,Haryana,Panipat,10820296,21066063900.647213,1946.902737286227
2022,Q2,Haryana,Mewat,10609222,20575618595.50345,1939.4088082522403
2022,Q2,Haryana,Palwal,9782307,17323076797.706825,1770.8580192491224
2022,Q2,Haryana,Hisar,8798889,20864338832.46772,2371.246964527876
2022,Q2,Haryana,Rohtak,7714114,16685032554.576132,2162.922735465944
2022,Q2,Haryana,Karnal,7462000,14355989091.566263,1923.8795351871165
2022,Q3,Haryana,Gurugram,87103856,99360193857.46599,1140.70947510597
2022,Q3,Haryana,Faridabad,31002825,46163415393.391945,1489.0067403016321
2022,Q3,Haryana,Sonipat,16738938,29152136081.765583,1741.5762028490446
2022,Q3,Haryana,Hisar,15314209,30005386061.118546,1959.3167404936517
2022,Q3,Haryana,Panipat,13837300,24633921100.885296,1780.2548980570846
2022,Q3,Haryana,Rewari,12015067,19436985212.741524,1617.7175884863168
2022,Q3,Haryana,Palwal,11032395,17956834811.920963,1627.6461105608496
2022,Q3,Haryana,Mewat,10832560,19134475751.357685,1766.3853928672156
2022,Q3,Haryana,Rohtak,9939686,18965127888.071278,1908.0208256147405
2022,Q3,Haryana,Karnal,9139842,16912349321.593098,1850.3984337577276
2022,Q4,Haryana,Gurugram,92493335,107046551341.7809,1157.3434057900593
2022,Q4,Haryana,Faridabad,33161524,49923713557.162994,1505.4710259143396
2022,Q4,Haryana,Sonipat,17683407,32605509131.386883,1843.8476890447007
2022,Q4,Haryana,Hisar,16862076,34368965296.500374,2038.2404453935787
2022,Q4,Haryana,Rohtak,14350357,27248544247.193783,1898.8060190553992
2022,Q4,Haryana,Rewari,13324092,22585777499.591312,1695.1081919571939
2022,Q4,Haryana,Palwal,13114018,21856737361.77354,1666.6697698427392
2022,Q4,Haryana,Panipat,12217738,23682687583.537933,1938.3856147134545
2022,Q4,Haryana,Karnal,12214724,23383107604.307755,1914.337778267258
2022,Q4,Haryana,Mewat,11181774,20507941017.884888,1834.0507524016214
2023,Q1,Haryana,Gurugram,139674963,149429170153.0,1069.8350437579854
2023,Q1,Haryana,Faridabad,53175744,76414257465.0,1437.0134147065248
2023,Q1,Haryana,Mewat,19821886,34386439914.0,1734.7713489019159
2023,Q1,Haryana,Rewari,19315925,31293744915.0,1620.100767372
2023,Q1,Haryana,Palwal,18488944,29954221651.0,1620.115332222327
2023,Q1,Haryana,Sonipat,14926351,27671143422.0,1853.8451509012484
2023,Q1,Haryana,Hisar,13701000,30219366691.0,2205.632194073425
2023,Q1,Haryana,Jhajjar,12217709,23051039608.0,1886.6908360642735
2023,Q1,Haryana,Panipat,10810722,20832156394.0,1926.990296670287
2023,Q1,Haryana,Mahendragarh,9912656,20183169351.0,2036.1010561649673
2023,Q2,Haryana,Gurugram,168827725,167788722810.0,993.845784571225
2023,Q2,Haryana,Faridabad,62235387,82469498511.0,1325.122289526375
2023,Q2,Haryana,Mewat,24567537,39427690839.0,1604.8695007155175
2023,Q2,Haryana,Rewari,23333100,34976781377.0,1499.0199063562063
2023,Q2,Haryana,Palwal,22095549,33459783079.0,1514.3223225184402
2023,Q2,Haryana,Sonipat,18352363,31280283056.0,1704.4280922298672
2023,Q2,Haryana,Hisar,16085808,33933659480.0,2109.540253122504
2023,Q2,Haryana,Jhajjar,14793013,26202080272.0,1771.2470253355418
2023,Q2,Haryana,Panipat,13037367,23049537864.0,1767.9595783412403
2023,Q2,Haryana,Mahendragarh,12061191,22742640627.0,1885.604881557717
2023,Q3,Haryana,Gurugram,188985975,179654213171.0,950.6219346223972
2023,Q3,Haryana,Faridabad,66682736,85332036120.0,1279.6720896395134
2023,Q3,Haryana,Rewari,26636621,36790267491.0,1381.1912363433785
2023,Q3,Haryana,Palwal,22985522,32341536595.0,1407.0394657558788
2023,Q3,Haryana,Mewat,21207864,33007216065.0,1556.3668300117354
2023,Q3,Haryana,Sonipat,21154223,32882849453.0,1554.4342826016348
2023,Q3,Haryana,Hisar,18073013,35148922011.0,1944.8291223494389
2023,Q3,Haryana,Jhajjar,16858845,27109243755.0,1608.0131085492512
2023,Q3,Haryana,Panipat,15202667,24746289923.0,1627.7597820829726
2023,Q3,Haryana,Rohtak,13369559,24254493149.0,1814.1580548019572
2023,Q4,Haryana,Gurugram,200753426,196708697020.0,979.8522542773442
2023,Q4,Haryana,Faridabad,77144627,98044262238.0,1270.9149820375694
2023,Q4,Haryana,Rewari,29185255,42640323109.0,1461.0228044606772
2023,Q4,Haryana,Mewat,28925897,44628376293.0,1542.851939665
2023,Q4,Haryana,Palwal,27386099,39320293870.0,1435.775641868526
2023,Q4,Haryana,Sonipat,23629291,38060293204.0,1610.725146344848
2023,Q4,Haryana,Hisar,19279136,40480356223.0,2099.6976328711
2023,Q4,Haryana,Jhajjar,18679187,31812083240.0,1703.0764368920338
2023,Q4,Haryana,Panipat,16907853,28907667371.0,1709.7183995507887
2023,Q4,Haryana,Mahendragarh,14773841,27377180805.0,1853.0848413083638
2018,Q1,Himachal Pradesh,Solan,118881,146873607.41695297,1235.4674625630082
2018,Q1,Himachal Pradesh,Kangra,62061,83269925.3876329,1341.7432105127682
2018,Q1,Himachal Pradesh,Shimla,54161,84375526.97610706,1557.865013129504
2018,Q1,Himachal Pradesh,Mandi,44169,50308276.313293405,1138.9951394256923
2018,Q1,Himachal Pradesh,Chamba,41138,69091183.95337541,1679.4978840336287
2018,Q1,Himachal Pradesh,Una,39070,48375221.958015576,1238.167953878054
2018,Q1,Himachal Pradesh,Sirmaur,37721,43579534.40144637,1155.312277019336
2018,Q1,Himachal Pradesh,Hamirpur,32709,37506250.25236499,1146.6645342983581
2018,Q1,Himachal Pradesh,Kullu,23978,36599342.90480824,1526.3717951792576
2018,Q1,Himachal Pradesh,Bilaspur,21880,20215586.707121648,923.9299226289602
2018,Q2,Himachal Pradesh,Solan,166516,254576422.9168635,1528.8406094120896
2018,Q2,Himachal Pradesh,Kangra,97426,172859755.31581038,1774.2671906453143
2018,Q2,Himachal Pradesh,Shimla,82195,162202102.59693143,1973.381624149053
2018,Q2,Himachal Pradesh,Mandi,58415,85994890.15581088,1472.1371249817835
2018,Q2,Himachal Pradesh,Chamba,55922,125825520.94711924,2250.0182566274316
2018,Q2,Himachal Pradesh,Sirmaur,53040,77059907.62248287,1452.8640200317282
2018,Q2,Himachal Pradesh,Una,51637,81025669.3259282,1569.1397510685786
2018,Q2,Himachal Pradesh,Hamirpur,41507,63207300.3000073,1522.810617486383
2018,Q2,Himachal Pradesh,Kullu,39948,96624850.44143352,2418.7656563891437
2018,Q2,Himachal Pradesh,Bilaspur,30705,41392933.9580691,1348.0844799892234
2018,Q3,Himachal Pradesh,Solan,229164,373018057.4322363,1627.734100610202
2018,Q3,Himachal Pradesh,Kangra,123560,243834956.6313929,1973.4133751326715
2018,Q3,Himachal Pradesh,Shimla,109765,261701779.39463177,2384.200604879805
2018,Q3,Himachal Pradesh,Sirmaur,78762,124334576.99894318,1578.611221133836
2018,Q3,Himachal Pradesh,Mandi,74604,128941896.30651332,1728.3509772467069
2018,Q3,Himachal Pradesh,Una,73766,150521417.27225596,2040.5256794763977
2018,Q3,Himachal Pradesh,Hamirpur,58022,90529572.1234664,1560.2628679374445
2018,Q3,Himachal Pradesh,Chamba,44858,190977335.4683498,4257.375172061836
2018,Q3,Himachal Pradesh,Kullu,40813,95127772.88091436,2330.820397444794
2018,Q3,Himachal Pradesh,Bilaspur,37993,56133326.966728725,1477.4649795154035
2018,Q4,Himachal Pradesh,Solan,347191,577618789.1056865,1663.6917117831008
2018,Q4,Himachal Pradesh,Kangra,187764,414603049.9879074,2208.1072515919313
2018,Q4,Himachal Pradesh,Shimla,156832,396860638.04644364,2530.4825421243345
2018,Q4,Himachal Pradesh,Sirmaur,122707,199344353.77429008,1624.5556795805462
2018,Q4,Himachal Pradesh,Una,110312,222928340.6712972,2020.8893019009463
2018,Q4,Himachal Pradesh,Mandi,109661,203827486.01186574,1858.705337466061
2018,Q4,Himachal Pradesh,Hamirpur,76300,146948802.40681252,1925.934500744594
2018,Q4,Himachal Pradesh,Kullu,64285,157752014.91735005,2453.94749813098
2018,Q4,Himachal Pradesh,Chamba,63298,160650916.98309675,2538.009368117425
2018,Q4,Himachal Pradesh,Bilaspur,51395,92955686.23996082,1808.6523249335698
2019,Q1,Himachal Pradesh,Solan,626201,733453989.2236599,1171.2756594506554
2019,Q1,Himachal Pradesh,Shimla,363648,708861957.1918447,1949.3080044214314
2019,Q1,Himachal Pradesh,Kangra,266655,478900506.53311074,1795.9554725510893
2019,Q1,Himachal Pradesh,Sirmaur,174812,238804557.7773369,1366.065017146059
2019,Q1,Himachal Pradesh,Mandi,167637,287549707.5047521,1715.3117003093118
2019,Q1,Himachal Pradesh,Una,151550,232335414.5268033,1533.061131816584
2019,Q1,Himachal Pradesh,Hamirpur,126323,189186708.125866,1497.6426155638007
2019,Q1,Himachal Pradesh,Chamba,104811,170503559.1379143,1626.7716092577525
2019,Q1,Himachal Pradesh,Kullu,92009,187262819.029819,2035.266322096958
2019,Q1,Himachal Pradesh,Bilaspur,73141,109483745.6606721,1496.886092077933
2019,Q2,Himachal Pradesh,Shimla,807095,1698682743.209046,2104.6874819061522
2019,Q2,Himachal Pradesh,Solan,481957,783011937.8847647,1624.6510329443595
2019,Q2,Himachal Pradesh,Kangra,295433,591536934.9504749,2002.271022365392
2019,Q2,Himachal Pradesh,Mandi,245467,464902888.77251065,1893.9527055470212
2019,Q2,Himachal Pradesh,Hamirpur,150149,270178390.1615547,1799.4018618942164
2019,Q2,Himachal Pradesh,Kullu,129068,331174039.37828636,2565.8880541907083
2019,Q2,Himachal Pradesh,Sirmaur,127208,220885809.9785687,1736.4144548972447
2019,Q2,Himachal Pradesh,Una,105685,189321647.9190805,1791.376713053702
2019,Q2,Himachal Pradesh,Bilaspur,68748,128917341.52795482,1875.2158830504861
2019,Q2,Himachal Pradesh,Chamba,62922,128008869.00606377,2034.4055975026822
2019,Q3,Himachal Pradesh,Shimla,695970,1981429213.7026682,2847.003769850235
2019,Q3,Himachal Pradesh,Solan,563580,919355818.0941985,1631.2782889637647
2019,Q3,Himachal Pradesh,Kangra,373339,645470163.0699661,1728.911694384905
2019,Q3,Himachal Pradesh,Mandi,262386,545822136.934624,2080.225838781886
2019,Q3,Himachal Pradesh,Hamirpur,187716,301844559.3146769,1607.9852506695054
2019,Q3,Himachal Pradesh,Sirmaur,154972,258531496.7275585,1668.2465008360123
2019,Q3,Himachal Pradesh,Kullu,146216,316994313.58457994,2167.986496584368
2019,Q3,Himachal Pradesh,Una,134630,227364592.3232284,1688.8107578045635
2019,Q3,Himachal Pradesh,Bilaspur,88416,142694743.74010605,1613.901824784044
2019,Q3,Himachal Pradesh,Chamba,87489,151224161.28503346,1728.493425288133
2019,Q4,Himachal Pradesh,Shimla,900252,2553513821.2140336,2836.443374981709
2019,Q4,Himachal Pradesh,Solan,693523,1168760137.4633098,1685.250723427067
2019,Q4,Himachal Pradesh,Kangra,492277,877780658.252526,1783.103127411043
2019,Q4,Himachal Pradesh,Mandi,332554,678830304.0119476,2041.263385831918
2019,Q4,Himachal Pradesh,Hamirpur,258323,429776009.8441242,1663.7156189891114
2019,Q4,Himachal Pradesh,Kullu,204518,442222672.1025748,2162.26773243712
2019,Q4,Himachal Pradesh,Sirmaur,190673,324766028.26129776,1703.2617531653552
2019,Q4,Himachal Pradesh,Una,173510,293924768.3295568,1693.993247245443
2019,Q4,Himachal Pradesh,Bilaspur,114888,204391757.70598233,1779.0522744410412
2019,Q4,Himachal Pradesh,Chamba,111755,196209094.0899575,1755.707521721243
2020,Q1,Himachal Pradesh,Shimla,1115491,2725598845.0394974,2443.407293325986
2020,Q1,Himachal Pradesh,Solan,821088,1293083622.0835805,1574.8417003823956
2020,Q1,Himachal Pradesh,Kangra,569437,836283217.4197668,1468.6141178387895
2020,Q1,Himachal Pradesh,Mandi,357222,582031760.1284182,1629.3278693037332
2020,Q1,Himachal Pradesh,Hamirpur,247878,312050564.78676903,1258.8876979270813
2020,Q1,Himachal Pradesh,Kullu,245803,451467537.5665263,1836.7047496024309
2020,Q1,Himachal Pradesh,Sirmaur,240485,386990850.03422594,1609.2099300755804
2020,Q1,Himachal Pradesh,Una,208785,305641992.38407075,1463.9078113086225
2020,Q1,Himachal Pradesh,Bilaspur,144278,226926312.01782265,1572.8407104189318
2020,Q1,Himachal Pradesh,Chamba,139862,213171894.7803222,1524.158776367578
2020,Q2,Himachal Pradesh,Shimla,1090361,2702081598.463577,2478.1531973938695
2020,Q2,Himachal Pradesh,Solan,808170,1165900725.2493396,1442.642915784228
2020,Q2,Himachal Pradesh,Kangra,800587,1148113744.7012944,1434.089917399726
2020,Q2,Himachal Pradesh,Mandi,476844,764632316.5536959,1603.527184055364
2020,Q2,Himachal Pradesh,Hamirpur,283099,412476792.8843811,1457.0054747080742
2020,Q2,Himachal Pradesh,Sirmaur,281385,405760136.7626385,1442.0105434285356
2020,Q2,Himachal Pradesh,Una,271636,407244006.0493055,1499.2269288654873
2020,Q2,Himachal Pradesh,Kullu,211730,311597474.942107,1471.6737115293392
2020,Q2,Himachal Pradesh,Chamba,195242,282218981.7534903,1445.4829481028178
2020,Q2,Himachal Pradesh,Bilaspur,191375,284432330.03137827,1486.2564599941386
2020,Q3,Himachal Pradesh,Shimla,1285819,3273522193.6950035,2545.8654707194432
2020,Q3,Himachal Pradesh,Solan,1025251,1684944862.9521143,1643.4462028831128
2020,Q3,Himachal Pradesh,Kangra,874419,1454881898.970782,1663.8269513480175
2020,Q3,Himachal Pradesh,Mandi,510105,917547335.014626,1798.742092343
2020,Q3,Himachal Pradesh,Una,351065,649892231.6889067,1851.2020044405072
2020,Q3,Himachal Pradesh,Hamirpur,330684,570857451.2158681,1726.2929298540846
2020,Q3,Himachal Pradesh,Sirmaur,327646,558556837.731833,1704.7570784683255
2020,Q3,Himachal Pradesh,Kullu,256926,493361636.48255086,1920.2479954638723
2020,Q3,Himachal Pradesh,Chamba,219469,362005461.96742666,1649.4605705927793
2020,Q3,Himachal Pradesh,Bilaspur,202526,342802524.6465795,1692.634647633289
2020,Q4,Himachal Pradesh,Shimla,1481567,3532549313.2620616,2384.3331508207602
2020,Q4,Himachal Pradesh,Solan,1429031,2365446849.233446,1655.280290793864
2020,Q4,Himachal Pradesh,Kangra,1184008,2119401487.8765106,1790.022945686609
2020,Q4,Himachal Pradesh,Mandi,671714,1247938155.7973926,1857.8415155816206
2020,Q4,Himachal Pradesh,Kullu,468786,964080436.8492869,2056.5469891363796
2020,Q4,Himachal Pradesh,Una,449443,882226488.1512837,1962.9329818270253
2020,Q4,Himachal Pradesh,Sirmaur,443100,785448896.1147676,1772.6221984084125
2020,Q4,Himachal Pradesh,Hamirpur,431123,781165089.0953674,1811.9309085698685
2020,Q4,Himachal Pradesh,Chamba,304032,507880011.358919,1670.4820918815092
2020,Q4,Himachal Pradesh,Bilaspur,275513,518335916.8663252,1881.3483097578887
2021,Q1,Himachal Pradesh,Shimla,1871647,3621617004.9139824,1934.9893462356856
2021,Q1,Himachal Pradesh,Solan,1415611,2334165842.866145,1648.8751803045789
2021,Q1,Himachal Pradesh,Kangra,1122291,2006571077.1134858,1787.9240563396534
2021,Q1,Himachal Pradesh,Mandi,659769,1258330265.8409514,1907.2285388385199
2021,Q1,Himachal Pradesh,Kullu,550514,1212317567.8071225,2202.1557450076157
2021,Q1,Himachal Pradesh,Una,490374,941158055.3202168,1919.2658161326187
2021,Q1,Himachal Pradesh,Sirmaur,451501,789668056.651283,1748.9840701377916
2021,Q1,Himachal Pradesh,Hamirpur,416499,720857278.5633022,1730.7539239309149
2021,Q1,Himachal Pradesh,Chamba,273886,510880053.0153754,1865.3018154099711
2021,Q1,Himachal Pradesh,Bilaspur,256578,504967322.0491565,1968.085034761969
2021,Q2,Himachal Pradesh,Shimla,2474329,4402623043.9412,1779.319986930275
2021,Q2,Himachal Pradesh,Solan,1658067,2575741414.5946493,1553.4603936961832
2021,Q2,Himachal Pradesh,Kangra,1399606,2443026330.2982035,1745.5100437538874
2021,Q2,Himachal Pradesh,Mandi,832152,1488270045.9430394,1788.4593751418483
2021,Q2,Himachal Pradesh,Una,634078,1174326754.6527784,1852.0225503057643
2021,Q2,Himachal Pradesh,Sirmaur,567339,922354065.2120936,1625.7547343159797
2021,Q2,Himachal Pradesh,Hamirpur,551934,946105069.9392335,1714.163414356125
2021,Q2,Himachal Pradesh,Kullu,510109,966612054.8118159,1894.9127633737414
2021,Q2,Himachal Pradesh,Chamba,364270,617691720.4435453,1695.6974783637008
2021,Q2,Himachal Pradesh,Bilaspur,322915,613068902.4728887,1898.545754990907
2021,Q3,Himachal Pradesh,Shimla,3421673,6296627879.774387,1840.2190623634658
2021,Q3,Himachal Pradesh,Solan,2183306,3233240074.9271526,1480.891856170025
2021,Q3,Himachal Pradesh,Kangra,1671112,2887492721.743307,1727.8870128054295
2021,Q3,Himachal Pradesh,Mandi,945135,1753985903.702748,1855.8046244216414
2021,Q3,Himachal Pradesh,Una,799861,1417386870.9287395,1772.0414808682253
2021,Q3,Himachal Pradesh,Kullu,730794,1573258668.3417544,2152.8073141565947
2021,Q3,Himachal Pradesh,Sirmaur,681413,1083275309.4275231,1589.7485217152052
2021,Q3,Himachal Pradesh,Hamirpur,626711,1085444382.5637474,1731.969572201138
2021,Q3,Himachal Pradesh,Chamba,426381,769418422.8733866,1804.5326195899597
2021,Q3,Himachal Pradesh,Bilaspur,364475,689922524.099928,1892.9213913160793
2021,Q4,Himachal Pradesh,Shimla,3957985,7356261501.689669,1858.5875140228345
2021,Q4,Himachal Pradesh,Solan,2640011,3757890500.196965,1423.4374402973947
2021,Q4,Himachal Pradesh,Kangra,2130139,3830143759.599303,1798.0722195121082
2021,Q4,Himachal Pradesh,Mandi,1092862,2082662004.4459345,1905.695325160848
2021,Q4,Himachal Pradesh,Kullu,1078809,2242410725.9330144,2078.5984599062617
2021,Q4,Himachal Pradesh,Una,1048351,1936766072.2652125,1847.4404777266511
2021,Q4,Himachal Pradesh,Sirmaur,847647,1363383254.3950417,1608.4328197882394
2021,Q4,Himachal Pradesh,Hamirpur,717321,1262408331.5777433,1759.893174154588
2021,Q4,Himachal Pradesh,Chamba,507614,926400609.5746634,1825.0099673662733
2021,Q4,Himachal Pradesh,Bilaspur,430870,844889571.9622381,1960.892083371407
2022,Q1,Himachal Pradesh,Shimla,4441906,7362840550.605638,1657.5858540468073
2022,Q1,Himachal Pradesh,Solan,2993489,3959375876.0297637,1322.6625773569783
2022,Q1,Himachal Pradesh,Kangra,2261593,3907092916.026638,1727.5844575158474
2022,Q1,Himachal Pradesh,Mandi,1201568,2151083001.502331,1790.229934138002
2022,Q1,Himachal Pradesh,Una,1164923,2030776988.6375246,1743.2714339381441
2022,Q1,Himachal Pradesh,Kullu,1100232,2108742823.1394384,1916.6346944457518
2022,Q1,Himachal Pradesh,Sirmaur,962227,1517999108.5303912,1577.5893926593114
2022,Q1,Himachal Pradesh,Hamirpur,751389,1264679768.7344947,1683.1225486858268
2022,Q1,Himachal Pradesh,Chamba,544135,943937757.078062,1734.7492020878312
2022,Q1,Himachal Pradesh,Bilaspur,472169,885425010.4453132,1875.2290185194563
2022,Q2,Himachal Pradesh,Shimla,5875215,9396933042.155468,1599.4194326770114
2022,Q2,Himachal Pradesh,Solan,3773789,4536385240.154757,1202.0770743024468
2022,Q2,Himachal Pradesh,Kangra,2984544,4846014285.107853,1623.7034150301865
2022,Q2,Himachal Pradesh,Kullu,1646598,3292385543.331986,1999.5077993122704
2022,Q2,Himachal Pradesh,Mandi,1587222,2699997310.198592,1701.0835977567046
2022,Q2,Himachal Pradesh,Una,1526243,2532127305.66458,1659.0590788390707
2022,Q2,Himachal Pradesh,Sirmaur,1196118,1742899000.9373982,1457.129648527485
2022,Q2,Himachal Pradesh,Hamirpur,1002506,1538456707.4950671,1534.6109723982372
2022,Q2,Himachal Pradesh,Chamba,727701,1229468817.252565,1689.5247048617014
2022,Q2,Himachal Pradesh,Bilaspur,597379,1083546519.8422945,1813.8342992343125
2022,Q3,Himachal Pradesh,Shimla,8892834,13349267759.063,1501.1263854765534
